sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,13,1,196,8.000655582513224,0.0,95.02993442934525,213.70134912810036,2302.75
post login,2000,17,3,180,9.598873879263127,0.0,94.97127119046489,334.49085753122176,3606.55
ajax post search,2000,14,3,198,9.24692943630479,0.0,94.98029158949518,391.9792111886784,4226.0
get view hotel,2000,14,2,91,5.900064067448762,0.0,94.97578117580018,273.9606087947573,2953.76
post book hotel,2000,16,4,195,10.305294161255178,0.0,94.9667616334283,642.9732015669516,6933.0
ajax post cc number,2000,13,2,94,6.228086704598774,0.0,94.98480243161094,65.48756886398176,706.0
ajax post cc name,2000,15,2,205,10.229905913545831,0.0,94.98029158949518,66.41200075984234,716.0
post booking details,2000,16,3,181,7.837753185703156,0.0,94.97127119046489,321.7114713424189,3468.76
post confirm booking,2000,18,4,193,12.042374143000206,0.0,94.98029158949518,738.6016229757325,7963.0
cancel booking,2000,16,4,175,8.593133756086889,0.0,94.9893137022085,661.9567798622655,7136.0
get logout,2000,16,3,215,12.169798180331506,0.0,94.9893137022085,221.58854785086677,2388.76
TOTAL,22000,15,1,215,9.432374611297584,0.0,1037.54008677608,3905.5665352056217,3854.5981818181817
