sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
get login,4000,15,13,29,1,224,0.0,91.81471789927926,148.48161410274065
post login,4000,58,52,90,7,287,0.0,91.726288754357,319.76778558406716
ajax post search,4000,22,18,38,3,225,0.0,91.77258752810535,236.33233721837288
get view hotel,4000,23,19,40,3,214,0.0,91.77258752810535,215.5401103565365
post book hotel,4000,49,42,85,8,308,0.0,91.73891105912573,1052.488991330673
ajax post cc number,4000,21,17,36,2,230,0.0,91.7810105089257,132.92113143040706
ajax post cc name,4000,20,17,35,2,207,0.0,91.77890461877337,134.4417548126563
post booking details,4000,39,33,65,4,276,0.0,91.74522351430079,222.64343792288815
post confirm booking,4000,22,19,38,2,225,0.0,91.78311649572062,23.483570822147264
get confirm booking,4000,40,34,65,6,239,0.0,91.74311926605505,557.6261467889908
cancel booking,4000,43,37,74,7,277,0.0,91.74732785907611,520.0209872012477
get logout,4000,24,19,42,3,235,0.0,91.78943503602736,148.7813518289045
TOTAL,48000,31,26,61,1,308,0.0,1095.0903449534585,3692.505528922933
