sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,16000,26,1,710,43.39774446903894,0.0,187.8154712994483,363.99843135564623,1984.5776875
post login,16000,50,2,733,75.3767651989615,0.0,187.78681501825054,595.1881898047898,3245.5564375
ajax post search,16000,52,3,878,79.6058437347086,0.0,187.7713883347025,595.4414323802957,3247.204125
get view hotel,16000,48,2,841,76.64712933918334,0.0,187.7713883347025,488.5597324807828,2664.3311875
post book hotel,16000,49,3,1042,73.63967142632661,0.0,187.76698117636016,1137.9781892331773,6206.0414375
ajax post cc number,16000,34,2,570,53.754368155026185,0.0,187.7713883347025,113.5326624112487,619.1435625
ajax post cc name,16000,31,1,578,47.506891585548864,0.0,187.76918472967105,115.36936848308903,629.1673125
post booking details,16000,34,2,595,52.15530489796795,0.0,187.76918472967105,539.1390562838131,2940.197
post confirm booking,16000,64,3,844,89.03546048406429,0.0,187.76698117636016,1217.7703546558876,6641.1934375
cancel booking,16000,62,3,955,89.18444946322533,0.0,187.7735919914563,1080.8388693535894,5894.22075
get logout,16000,50,3,750,71.68407940226338,0.0,187.76918472967105,379.60141085437914,2070.1578125
TOTAL,176000,45,1,1042,71.13815291909044,0.0,2062.1455687303746,6616.62230478453,3285.617340909091
