sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,4000,15,1,225,14.63128804138583,0.0,146.11338398597312,283.3443869630333,1985.75
post login,4000,20,2,233,16.675922493223577,0.0,146.0493646852636,462.932985020812,3245.775
ajax post search,4000,19,3,253,18.516927524227665,0.0,146.01737606775205,463.1488647149011,3248.0
get view hotel,4000,18,2,233,16.576713900830885,0.0,146.0120459937945,380.1104216097828,2665.76
post book hotel,4000,19,3,228,15.541303034173165,0.0,146.00671630895022,885.0231329391152,6207.0
ajax post cc number,4000,16,2,232,13.953685890742273,0.0,146.02270653086555,88.41218559485999,620.0
ajax post cc name,4000,17,1,279,15.422805708997958,0.0,146.01737606775205,89.83490910418341,630.0
post booking details,4000,18,3,249,14.944157367931458,0.0,146.00671630895022,419.44991969630604,2941.76
post confirm booking,4000,23,4,295,21.92927203391622,0.0,146.00671630895022,947.0474704336399,6642.0
cancel booking,4000,23,3,323,20.540283333914847,0.0,146.02270653086555,840.6287646479027,5895.0
get logout,4000,20,2,234,18.22296836412773,0.0,146.03336862473077,295.45516775583224,2071.76
TOTAL,44000,19,1,323,17.334378934636995,0.0,1598.0823012385138,5129.1865954036975,3286.618636363636
