sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,1000,14,2,82,8.958416768603701,0.0,32.892572857048876,55.08863520492073,1715.0
post login,1000,37,22,185,12.514563675973674,0.0,32.86230693394676,85.62171376930661,2668.0
ajax post search,1000,15,4,107,9.006910180522507,0.0,32.87527122098757,117.43920129528568,3658.0
get view hotel,1000,17,5,96,8.52148901307747,0.0,32.872029190361914,74.02466378077644,2305.95
post book hotel,1000,40,15,134,13.629328633502093,0.0,32.8515111695138,314.97669595926413,9818.0
ajax post cc number,1000,13,2,94,9.547140933284687,0.0,32.881757201104826,4.97721910758911,155.0
ajax post cc name,1000,2,1,33,2.563742381753674,0.0,32.88716413983622,4.822337372973329,150.152
post booking details,1000,41,23,152,17.191230322463845,0.0,32.85690816494168,88.62380893707902,2762.0
post confirm booking,1000,28,10,183,16.42160174891597,0.0,32.8709486555782,244.12457473210176,7605.0
cancel booking,1000,41,22,210,20.243515480271704,0.0,32.866627226713995,196.01219968119372,6107.0
get logout,1000,18,5,93,11.73771148904249,0.0,32.89581894141254,55.12459034425474,1715.95
TOTAL,11000,24,1,210,18.30064857067743,0.0,359.4066522904006,1233.547573392472,3514.550181818182
