sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,20000,72,1,3058,140.33281652378213,0.0,95.96790833145397,155.88748216346454,1663.35585
post login,20000,252,6,4356,278.0339036269498,0.0,95.9499525047735,334.5561205275328,3570.46
ajax post search,20000,111,3,3089,178.81754067417435,0.0,95.96422453709256,247.8225633108977,2644.42615
get view hotel,20000,139,3,3347,198.62989275209813,0.0,95.9646849959215,226.106236654911,2412.6874
post book hotel,20000,245,8,4044,253.48784052454567,0.0,95.95823897439834,1100.8958901086246,11748.0
ajax post cc number,20000,87,2,4013,156.17608776118706,0.0,95.97389510053266,139.6770797093191,1490.2941
ajax post cc name,20000,83,2,3118,150.36656634031883,0.0,95.97251347214159,141.30896348785708,1507.7273
post booking details,20000,161,4,3726,216.4817567785101,0.0,95.96514545916924,232.88416647073782,2485.0
post confirm booking,20000,113,1,3053,189.74698699805487,0.0,95.97113188352944,25.280398781046664,269.7387
get confirm booking,20000,175,5,3431,220.81811352377207,0.0,95.97251347214159,583.3329334478606,6224.0
cancel booking,20000,217,6,3783,260.04748319285363,0.0,95.97389510053266,543.9770382455972,5804.0
get logout,20000,135,2,3344,193.96510830342658,0.0,95.98034322570737,155.96012811576188,1663.9154
TOTAL,240000,149,1,4356,215.8272176421193,0.0,1150.1413715435856,3882.8133330288256,3456.967075
