sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,4000,9,1,222,18.73885464582881,0.0,158.66719555731854,357.11740132883773,2304.75
post login,4000,15,2,275,25.976185958248376,0.0,158.6797841954935,559.218396689543,3608.775
ajax post search,4000,17,2,353,29.954447473413694,0.0,158.6986708986312,657.7316008728427,4244.0
get view hotel,4000,12,1,236,23.36790041381553,0.0,158.71756209824616,458.01796484406,2955.0
post book hotel,4000,15,3,324,25.062844765708462,0.0,158.71756209824616,1074.9084894056027,6935.0
ajax post cc number,4000,12,2,321,22.071018049695848,0.0,158.73015873015873,109.74702380952381,708.0
ajax post cc name,4000,10,1,206,19.584690449430138,0.0,158.74275736169537,111.61600126994206,720.0
post booking details,4000,12,2,260,21.937141512740443,0.0,158.74275736169537,537.9271172315263,3470.0
post confirm booking,4000,19,3,350,30.725839028413855,0.0,158.74905742747154,1238.2117197731873,7987.0005
cancel booking,4000,19,3,359,30.77031744941056,0.0,158.75535799333227,1109.0395440372479,7153.50025
get logout,4000,20,2,272,29.48316943189792,0.0,158.76796062554575,370.5619393506391,2390.0
TOTAL,44000,15,1,359,25.849956530967177,0.0,1742.7122940430925,6571.687879671162,3861.4568863636364
