sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,11,1,64,7.067062314002897,0.0,62.75494195167869,101.48650768748038,1656.0
post login,2000,45,6,110,10.818880152307804,0.0,62.66842138246538,218.45514018142507,3569.55
ajax post search,2000,17,3,67,6.45732450400319,0.0,62.72541947624274,161.53020620981653,2637.0
get view hotel,2000,16,3,190,7.566550981127398,0.0,62.72738677706687,147.32359882699785,2405.0
post book hotel,2000,33,9,210,14.052322574934013,0.0,62.69789021599423,719.3113420483401,11748.0
ajax post cc number,2000,15,2,184,7.409850858823003,0.0,62.733289420030744,90.85299629873592,1483.0
ajax post cc name,2000,16,2,190,9.060449423179847,0.0,62.72935420129849,91.88870244330835,1500.0
post booking details,2000,30,4,198,9.684182980510025,0.0,62.70182148791423,152.16213515377623,2485.0
post confirm booking,2000,17,2,189,7.922184531428183,0.0,62.731321748949256,16.05039677561006,262.0
get confirm booking,2000,31,5,92,8.945761901593409,0.0,62.69789021599423,381.08561396908993,6224.0
cancel booking,2000,31,6,200,10.384946304627684,0.0,62.705753252860944,355.4142498824267,5804.0
get logout,2000,17,2,188,9.38932573457754,0.0,62.735257214554586,101.68748039523213,1659.8
TOTAL,24000,23,1,210,13.605852086510424,0.0,746.8027507234651,2518.1103313548247,3452.7791666666667
