sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,31,3,230,15.191712535129147,0.0,80.21175904387583,117.49769391192748,1500.0
post login,2000,18,3,192,9.2802056011707,0.0,80.17638805371818,221.24768240128282,2825.74
ajax post search,2000,18,4,186,11.937782781990968,0.0,80.18281682235497,347.05613173034516,4432.19
get view hotel,2000,15,2,217,10.904877337687022,0.0,80.18603159329645,193.8238901752065,2475.19
post book hotel,2000,19,4,211,12.419515680975648,0.0,80.17638805371818,464.8656732311084,5937.19
ajax post cc number,2000,15,2,217,10.968802988475998,0.0,80.189246622028,25.778806733891987,329.19
ajax post cc name,2000,16,2,215,11.104196323912863,0.0,80.18281682235497,24.99370439602293,319.19
post booking details,2000,17,3,213,9.572640126945128,0.0,80.17960230917255,222.07479128247275,2836.19
post confirm booking,2000,22,6,166,11.135852807486279,0.0,80.18281682235497,623.8591175379865,7967.19
cancel booking,2000,20,6,224,12.91068452871497,0.0,80.20532563362208,539.6776685815688,6890.19
get logout,2000,18,3,215,13.910571519531466,0.0,80.19567745298528,139.57415468743736,1782.19
TOTAL,22000,19,2,230,12.636291595527153,0.0,876.8084173608066,2903.061761438364,3390.4045454545453
