sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,20000,174,2,5849,473.36997111379753,0.0,53.27281541502187,78.03635070559844,1500.0
post login,20000,367,3,17476,961.9392068654535,0.0,53.272531617247516,147.50756397115427,2835.37765
ajax post search,20000,346,4,11624,883.2494933190678,0.0,53.27267351575672,231.03249870314335,4440.8749
get view hotel,20000,290,2,11552,829.1379423530864,0.0,53.27295731504295,129.2211431211294,2483.8578
post book hotel,20000,132,3,5826,399.26002654509506,0.0,53.272531617247516,309.3181523820813,5945.6868
ajax post cc number,20000,123,2,7819,408.7763229289063,0.0,53.27295731504295,17.55672477442232,337.47115
ajax post cc name,20000,110,1,6102,384.7382403156593,0.0,53.27267351575672,17.038021248138786,327.5025
post booking details,20000,115,2,5570,383.2420551022552,0.0,53.273099215819975,147.99650382800513,2844.7457
post confirm booking,20000,493,5,18954,1112.8802226086316,0.0,53.27267351575672,414.9399982178626,7975.91955
cancel booking,20000,459,5,15807,1099.0609035062616,0.0,53.27267351575672,358.91138207294625,6898.9452
get logout,20000,195,2,7711,508.4520168646177,0.0,53.27324111735296,93.15614642932772,1790.61555
TOTAL,220000,255,1,18954,747.5726103473099,0.0,585.7544517338332,1943.8996169964641,3398.272436363636
