sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,11,2,70,7.518092577243246,0.0,61.83718269795628,100.18348251553658,1659.0
post login,2000,47,7,217,15.636704128428086,0.0,61.75507935527697,182.8257918159081,3031.55
ajax post search,2000,16,3,169,8.023312143373207,0.0,61.814248184206456,160.5118026580127,2659.0
get view hotel,2000,17,3,190,8.85782501520548,0.0,61.816158743895656,145.3041934536688,2407.0
post book hotel,2000,33,9,206,13.380966743849267,0.0,61.78942165101334,703.3977423690064,11657.0
ajax post cc number,2000,15,3,72,6.815267859739628,0.0,61.82380216383308,105.23328825347758,1743.0
ajax post cc name,2000,16,3,179,8.513947835757511,0.0,61.816158743895656,106.00505347097732,1756.0
post booking details,2000,30,5,195,9.66745611575248,0.0,61.79133067630612,150.25430994531467,2490.0
post confirm booking,2000,17,2,172,9.177010188509106,0.0,61.816158743895656,14.97110094578723,248.0
get confirm booking,2000,31,6,196,11.20958143732406,0.0,61.787512743674505,344.53779078748187,5710.0
cancel booking,2000,31,7,204,10.733109043981612,0.0,61.79514908079715,319.11401205005404,5288.0
get logout,2000,17,3,187,10.38742450032731,0.0,61.821891131649714,100.38812556026089,1662.8
TOTAL,24000,23,2,217,14.44876469338921,0.0,735.9705611775529,2414.3853256286416,3359.2791666666667
