sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,16000,38,2,1899,58.096127859854775,0.0,197.78725508375052,260.56153037888623,1349.0
post login,16000,34,2,1892,75.13954632546096,0.0,197.7945903179548,493.77865751943955,2556.3355625
ajax post search,16000,33,1,1891,93.89773308114177,0.0,197.80681691742802,538.3786997987934,2787.061625
get view hotel,16000,27,1,1886,46.88282047158739,0.0,197.79948077636297,442.56841853133886,2291.159
post book hotel,16000,21,2,1873,40.24571973437051,0.0,197.80192609625536,1137.7510529475578,5890.018875
ajax post cc number,16000,21,1,1936,51.82714870108498,0.0,197.80926241871273,63.55392832968623,328.999875
ajax post cc name,16000,21,1,1944,44.292857617254086,0.0,197.80192609625536,61.61348904826367,318.966625
post booking details,16000,22,2,1877,37.98990444219811,0.0,197.80192609625536,519.813429224771,2691.0200625
post confirm booking,16000,40,2,1882,61.612904766086494,0.0,197.80192609625536,1111.0952996737815,5752.0248125
cancel booking,16000,36,2,1889,70.41285718418081,0.0,197.80681691742802,969.557996900769,5019.1768125
get logout,16000,27,2,1901,67.0112836729464,0.0,197.80681691742802,332.441508389018,1720.9725625
TOTAL,176000,29,1,1944,61.44510122703928,0.0,2171.4990746452804,5919.327539423967,2791.339619318182
