sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,14,1,176,5.9326632931593215,0.0,73.10208706458569,118.80445534376256,1664.19
post login,2000,30,4,207,10.237065546336991,0.0,73.0246823426318,245.71308031802246,3445.55
ajax post search,2000,14,3,186,7.2396402534932625,0.0,73.0593607305936,162.82748287671234,2282.19
get view hotel,2000,15,2,186,6.492682785259113,0.0,73.05669199298656,189.64703914925482,2658.19
post book hotel,2000,30,9,203,10.105463868620772,0.0,73.01935012778387,696.3222207009858,9765.0
ajax post cc number,2000,14,1,189,7.310181324700503,0.0,73.06736811340056,85.35396002301623,1196.19
ajax post cc name,2000,14,1,59,4.698967546174376,0.0,73.06469879077923,86.84923898549665,1217.19
post booking details,2000,29,3,204,9.11155737237054,0.0,73.01668431236538,196.51756051257715,2756.0
post confirm booking,2000,15,1,63,5.265221529052697,0.0,73.06736811340056,11.929817651249452,167.19
get confirm booking,2000,15,3,189,8.493107558485292,0.0,73.0593607305936,425.3132134703196,5961.19
cancel booking,2000,27,4,200,8.96957322005902,0.0,73.02734874210391,389.1701582867784,5457.0
get logout,2000,13,1,61,5.1631462307395495,0.0,73.0727073438071,118.82806791194739,1665.19
TOTAL,24000,19,1,207,10.410407398685082,0.0,869.7858152429964,2706.4063745786975,3186.255833333333
