sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,17,2,195,14.91589051146461,0.0,46.984753447506286,78.69028531491531,1715.0
post login,2000,44,10,252,22.74681023792128,0.0,46.951663262671076,122.33109139141254,2668.0
ajax post search,2000,19,4,132,14.376774316584372,0.0,46.965996618448244,167.7750152639489,3658.0
get view hotel,2000,22,4,183,16.808681536634577,0.0,46.96268814426938,105.75547922488083,2305.95
post book hotel,2000,57,13,327,32.52029334123541,0.0,46.94174529409004,450.0723196263437,9818.0
ajax post cc number,2000,19,2,212,16.259868357400684,0.0,46.97151177810658,7.109945630475116,155.0
ajax post cc name,2000,4,1,183,8.786400798961996,0.0,46.9781316797031,6.88897140646654,150.1615
post booking details,2000,58,16,329,37.31933981195272,0.0,46.9461527627811,126.62624407304823,2762.0
post confirm booking,2000,48,10,304,37.29750859977111,0.0,46.96048275376271,348.76413217027874,7605.0
cancel booking,2000,61,10,316,38.83157534468566,0.0,46.952765517889006,280.0200576345197,6107.0
get logout,2000,27,5,210,23.44829831245756,0.0,46.96930555881732,78.70798815786382,1715.95
TOTAL,22000,34,1,329,32.20548814810044,0.0,514.3551856354625,1765.3589408301577,3514.5510454545456
