sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
get login,12000,39,15,110,1,745,0.0,94.44579991657287,153.0132637320258
post login,12000,153,100,354,6,1271,0.0,94.41533305008734,279.56712045036113
ajax post search,12000,59,21,176,3,967,0.0,94.430192480209,245.20496270007396
get view hotel,12000,71,27,204,3,1018,0.0,94.430192480209,221.96628251939754
post book hotel,12000,184,137,403,8,1368,0.0,94.41979038806534,1074.8549771032008
ajax post cc number,12000,54,21,146,2,937,0.0,94.44356996694475,160.75697505115693
ajax post cc name,12000,54,21,152,2,1027,0.0,94.44356996694475,161.95596568550292
post booking details,12000,108,59,262,4,988,0.0,94.43167868047468,229.62390616638862
post confirm booking,12000,65,22,189,2,955,0.0,94.44282667380234,22.872872085061505
get confirm booking,12000,110,61,264,5,1434,0.0,94.43167868047468,526.5672707671
cancel booking,12000,132,79,311,6,1418,0.0,94.43167868047468,487.6510906858888
get logout,12000,71,27,201,2,1022,0.0,94.44282667380234,153.35891815742045
TOTAL,144000,92,40,249,1,1434,0.0,1130.981833604298,3710.2886212624585
