sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,12000,39,1,745,70.626088984918,0.0,94.44579991657287,153.0132637320258,1659.0
post login,12000,153,6,1271,143.2183608409628,0.0,94.41533305008734,279.56712045036113,3032.1
ajax post search,12000,59,3,967,88.76065537408735,0.0,94.430192480209,245.20496270007396,2659.0
get view hotel,12000,71,3,1018,97.60578344000677,0.0,94.430192480209,221.96628251939754,2407.0
post book hotel,12000,184,8,1368,162.07505162312577,0.0,94.41979038806534,1074.8549771032008,11657.0
ajax post cc number,12000,54,2,937,80.90045280397935,0.0,94.44356996694475,160.75697505115693,1743.0
ajax post cc name,12000,54,2,1027,80.50235817094637,0.0,94.44356996694475,161.95596568550292,1756.0
post booking details,12000,108,4,988,113.16228232176495,0.0,94.43167868047468,229.62390616638862,2490.0
post confirm booking,12000,65,2,955,98.03503915094026,0.0,94.44282667380234,22.872872085061505,248.0
get confirm booking,12000,110,5,1434,116.68260364660192,0.0,94.43167868047468,526.5672707671,5710.0
cancel booking,12000,132,6,1418,134.22917875407364,0.0,94.43167868047468,487.6510906858888,5288.0
get logout,12000,71,2,1022,98.51543432024017,0.0,94.44282667380234,153.35891815742045,1662.8
TOTAL,144000,92,1,1434,118.54284234134313,0.0,1130.981833604298,3710.2886212624585,3359.325
