sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,1000,14,2,61,6.407984940681434,0.0,47.09428275407366,101.93796652773852,2216.5
post login,1000,17,4,170,7.516498120800667,0.0,47.067683328626565,149.8258128000565,3259.596
ajax post search,1000,16,6,182,8.69999448275687,0.0,47.072114479382414,192.04632043165128,4177.748
get view hotel,1000,14,3,172,8.779508813139834,0.0,47.07433036765052,132.8799854658005,2890.516
post book hotel,1000,19,6,181,8.173033157891874,0.0,47.065468066079916,303.9370264037276,6612.736
ajax post cc number,1000,15,5,74,6.823179317590887,0.0,47.07433036765052,25.317898837264043,550.736
ajax post cc name,1000,16,5,78,6.600815404175461,0.0,47.069898799717585,26.694516356789833,580.736
post booking details,1000,17,6,91,6.781284834011913,0.0,47.067683328626565,155.70476869175374,3387.498
post confirm booking,1000,18,6,194,10.030516985679254,0.0,47.09428275407366,356.31074426627106,7747.484
cancel booking,1000,18,6,173,10.645569547938713,0.0,47.14979489839219,316.6221076547692,6876.404
get logout,1000,16,4,176,10.142070745168366,0.0,47.15201810637495,106.02158899354018,2302.47
TOTAL,11000,16,2,194,8.503845459749709,0.0,514.2109199700823,1853.5342505375843,3691.1294545454543
