sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,16000,41,2,1929,78.20449027030034,0.0,196.7342120794806,259.17426962423764,1349.0
post login,16000,34,2,2056,65.30245177845426,0.0,196.74388864295904,491.13581361283264,2556.23225
ajax post search,16000,31,1,2071,60.15897239281415,0.0,196.75356615838663,535.5063209965261,2787.0319375
get view hotel,16000,28,1,1882,51.276709724016946,0.0,196.74388864295904,440.1867236878105,2291.0556875
post book hotel,16000,22,2,1904,41.496696020163384,0.0,196.74388864295904,1131.6506495238184,5889.942875
ajax post cc number,16000,22,1,1977,50.67046487164484,0.0,196.75114669027678,63.19137901418453,328.8823125
ajax post cc name,16000,23,1,1835,56.58745661791467,0.0,196.74388864295904,61.26566746132753,318.871625
post booking details,16000,25,2,1946,52.284995084034385,0.0,196.7487272816704,517.0310737139089,2690.9440625
post confirm booking,16000,39,2,1991,58.430273344469086,0.0,196.7487272816704,1105.1676226144216,5751.96425
cancel booking,16000,35,2,2345,73.00595566191416,0.0,196.7487272816704,964.3475430810543,5019.0509375
get logout,16000,29,2,2202,55.37503187301566,0.0,196.7487272816704,330.64179617369837,1720.8609375
TOTAL,176000,30,1,2345,59.644291713786465,0.0,2159.9067313002392,5887.555392671964,2791.257897727273
