sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,12000,72,2,1604,99.11432806150347,0.0,118.4389743184824,173.49459128683947,1500.0
post login,12000,98,3,1677,155.34992642811977,0.0,118.43196083849828,326.87799472484306,2826.29
ajax post search,12000,89,4,1618,139.62267861145943,0.0,118.43312969414644,512.6153643545888,4432.19
get view hotel,12000,86,1,1539,141.86924082720992,0.0,118.4378053474669,286.2852259941373,2475.19
post book hotel,12000,45,3,1358,74.45146050051484,0.0,118.43079200592153,686.6661269430051,5937.19
ajax post cc number,12000,42,1,1325,70.33151261658959,0.0,118.4378053474669,38.07474720930921,329.19
ajax post cc name,12000,38,1,1340,65.91747677330893,0.0,118.43429857286671,36.91703492331379,319.19
post booking details,12000,40,2,1323,66.26393569233191,0.0,118.43312969414644,328.02622862035275,2836.19
post confirm booking,12000,142,5,1801,188.1294855385329,0.0,118.42962319641553,921.4368258146972,7967.19
cancel booking,12000,137,5,1670,186.72561301717258,0.0,118.43312969414644,796.9011385618271,6890.19
get logout,12000,65,3,1616,105.50313546680208,0.0,118.44131232974061,206.13761955169963,1782.19
TOTAL,132000,78,1,1801,130.73269458263772,0.0,1300.8130081300812,4306.979859571323,3390.4545454545455
