sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,3000,18,2,198,18.178978919498082,0.0,87.83487044356609,190.12095021775727,2216.4756666666667
post login,3000,25,3,234,21.820180137254187,0.0,87.80402142418123,279.5506834994293,3260.214
ajax post search,3000,25,5,246,22.587920368098423,0.0,87.81687254844564,358.2788613353287,4177.757
get view hotel,3000,22,2,293,23.33979216321821,0.0,87.81944322472995,247.8944202178654,2890.5203333333334
post book hotel,3000,28,5,283,23.794655980329328,0.0,87.80659134812386,567.0367310520694,6612.779333333333
ajax post cc number,3000,25,4,245,25.643576139497828,0.0,87.81687254844564,47.23410011489374,550.7793333333333
ajax post cc name,3000,26,4,295,25.975817437677595,0.0,87.8143020226561,49.80540213461933,580.7793333333333
post booking details,3000,26,4,315,25.941562319096274,0.0,87.8143020226561,290.5021743187074,3387.537333333333
post confirm booking,3000,32,5,267,30.205870362122216,0.0,87.81687254844564,664.4193132171712,7747.547333333333
cancel booking,3000,34,6,310,31.750189892695484,0.0,87.82201405152225,589.7546129427694,6876.507333333333
get logout,3000,28,3,284,27.174526625745173,0.0,87.82201405152225,197.47554591444674,2302.5543333333335
TOTAL,33000,26,2,315,25.7239267718205,0.0,961.7346195319558,3466.774220503162,3691.2228484848483
