sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,3000,12,1,195,10.308665847506918,0.0,81.21277747698971,131.3362885760693,1656.0
post login,3000,51,6,251,20.088541510025063,0.0,81.12054513006326,282.7890722175653,3569.7
ajax post search,3000,19,3,185,10.567496581499324,0.0,81.17542008279894,209.04256128744217,2637.0
get view hotel,3000,19,3,196,10.925912501937766,0.0,81.17542008279894,190.65125517493303,2405.0
post book hotel,3000,39,9,221,19.43343094315109,0.0,81.14468096616267,930.9450312407023,11748.0
ajax post cc number,3000,18,2,192,11.2250980495594,0.0,81.17981328642944,117.56803037478015,1483.0
ajax post cc name,3000,17,2,191,10.178212023729907,0.0,81.17761662517589,118.91252435328498,1500.0
post booking details,3000,34,4,220,15.211433473980458,0.0,81.14468096616267,196.91848847745533,2485.0
post confirm booking,3000,19,2,190,11.867611380934619,0.0,81.17981328642944,20.770616290082533,262.0
get confirm booking,3000,34,5,225,16.564090356350185,0.0,81.1600476138946,493.30091440320314,6224.0
cancel booking,3000,36,6,219,16.969733760106223,0.0,81.14468096616267,459.9255159449298,5804.0
get logout,3000,19,2,207,11.171263113701851,0.0,81.19079837618403,131.60203822733422,1659.8
TOTAL,36000,26,1,251,18.142435544855285,0.0,967.5858732462506,3262.5707421182065,3452.7916666666665
