sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
get login,3000,12,12,23,1,195,0.0,81.21277747698971,131.3362885760693
post login,3000,51,47,71,6,251,0.0,81.12054513006326,282.7890722175653
ajax post search,3000,19,17,30,3,185,0.0,81.17542008279894,209.04256128744217
get view hotel,3000,19,17,30,3,196,0.0,81.17542008279894,190.65125517493303
post book hotel,3000,39,34,64,9,221,0.0,81.14468096616267,930.9450312407023
ajax post cc number,3000,18,16,29,2,192,0.0,81.17981328642944,117.56803037478015
ajax post cc name,3000,17,16,28,2,191,0.0,81.17761662517589,118.91252435328498
post booking details,3000,34,31,51,4,220,0.0,81.14468096616267,196.91848847745533
post confirm booking,3000,19,18,30,2,190,0.0,81.17981328642944,20.770616290082533
get confirm booking,3000,34,31,51,5,225,0.0,81.1600476138946,493.30091440320314
cancel booking,3000,36,32,54,6,219,0.0,81.14468096616267,459.9255159449298
get logout,3000,19,18,31,2,207,0.0,81.19079837618403,131.60203822733422
TOTAL,36000,26,23,49,1,251,0.0,967.5858732462506,3262.5707421182065
