sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,3000,14,1,233,11.670172687477917,0.0,101.17361392148926,164.42589507031565,1664.19
post login,3000,31,4,251,13.683367807508333,0.0,101.07816711590297,349.59818796327494,3541.7
ajax post search,3000,13,2,200,7.562914752630466,0.0,101.10882680057968,225.34136077735837,2282.19
get view hotel,3000,15,2,230,10.877573238344826,0.0,101.10541925047183,262.45841249747235,2658.19
post book hotel,3000,33,7,259,17.88025725641428,0.0,101.05773765411305,963.7000080004042,9765.0
ajax post cc number,3000,13,1,230,10.557490105765355,0.0,101.11564258990866,133.22677131433483,1349.19
ajax post cc name,3000,14,1,234,10.723600141743441,0.0,101.10541925047183,135.48422386846184,1372.19
post booking details,3000,29,3,250,13.018618718333117,0.0,101.06114199090449,272.09528170793334,2757.0
post confirm booking,3000,16,1,247,13.2223238460147,0.0,101.12586799703364,15.227146080529899,154.19
get confirm booking,3000,15,2,245,9.956034462687553,0.0,101.12245929821013,598.2608122029527,6058.19
cancel booking,3000,27,4,262,13.73758086014015,0.0,101.07816711590297,548.2306056266847,5554.0
get logout,3000,13,1,228,11.556447820252648,0.0,101.12927692566997,164.45259828501602,1665.19
TOTAL,36000,19,1,262,14.480824461450162,0.0,1204.5773940975707,3805.5960305410563,3235.1016666666665
