sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,3000,15,2,216,13.443625899783635,0.0,115.46455238241859,259.7670532724579,2303.75
post login,3000,20,3,220,13.049814234522863,0.0,115.4068090017311,392.9579306116561,3486.7
ajax post search,3000,19,3,212,14.979147694934671,0.0,115.35799430900562,476.1896893986003,4227.0
get view hotel,3000,18,2,193,13.693116259233648,0.0,115.35355865728458,333.52949446302915,2960.76
post book hotel,3000,20,4,234,15.282069635142138,0.0,115.35355865728458,782.691919483216,6948.0
ajax post cc number,3000,17,2,227,14.93128593107625,0.0,115.36686663590216,106.3538301799723,944.0
ajax post cc name,3000,17,2,213,12.153640108580182,0.0,115.36686663590216,97.45345667974158,865.0
post booking details,3000,18,3,228,15.283134055407467,0.0,115.35799430900562,391.5592795893255,3475.76
post confirm booking,3000,22,4,226,15.122173561436934,0.0,115.35799430900562,885.376361464662,7859.233333333334
cancel booking,3000,23,5,227,17.768203610819963,0.0,115.3757403276671,793.3621993019768,7041.366666666667
get logout,3000,21,3,225,17.095099375747036,0.0,115.3713033111564,269.24777910241124,2389.76
TOTAL,33000,19,2,234,15.060422344315725,0.0,1262.4330527926547,4763.412977596595,3863.7572727272727
