sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,27,3,185,11.544929449762783,0.0,94.16195856873823,124.04734580979286,1349.0
post login,2000,15,2,179,8.553510960418535,0.0,94.14422895876483,234.87697997081528,2554.74
ajax post search,2000,11,2,177,7.004271393228562,0.0,94.1575255402288,256.19214461418954,2786.19
get view hotel,2000,14,1,48,5.274985876758342,0.0,94.14422895876483,210.55485519440782,2290.19
post book hotel,2000,14,2,184,8.028910122177232,0.0,94.14422895876483,541.4387224039729,5889.19
ajax post cc number,2000,12,1,171,7.477075364071171,0.0,94.16195856873823,30.178723811205277,328.19
ajax post cc name,2000,14,1,183,8.091059201365416,0.0,94.14866073530104,29.255041366567813,318.19
post booking details,2000,15,2,182,6.573446109157662,0.0,94.14422895876483,247.32994463142535,2690.19
post confirm booking,2000,15,2,175,8.206864870338734,0.0,94.17082587814295,528.9006953926923,5751.19
cancel booking,2000,13,2,179,6.276084687127798,0.0,94.17082587814295,461.49130538421696,5018.19
get logout,2000,13,2,182,7.97359868566258,0.0,94.17082587814295,158.1950321946511,1720.19
TOTAL,22000,15,1,185,8.893881462616553,0.0,1028.1815207739403,2801.890488444642,2790.4954545454543
