sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,12000,33,1,885,61.672379240809434,0.0,137.0520112382649,308.3335653224148,2303.75
post login,12000,72,3,1281,122.0572351194023,0.0,137.03636031427004,466.6596602069249,3487.1
ajax post search,12000,74,3,1382,126.8645535205647,0.0,137.02071296444313,565.6118688483409,4227.0
get view hotel,12000,66,2,1227,113.0611257486655,0.0,137.02071296444313,396.1771934732467,2960.76
post book hotel,12000,71,4,1159,117.9322831326897,0.0,137.01445502500513,929.6644858532576,6948.0
ajax post cc number,12000,44,2,840,74.60505124319666,0.0,137.02071296444313,126.315969764096,944.0
ajax post cc name,12000,42,2,1068,71.88752903315745,0.0,137.02071296444313,115.74503585375322,865.0
post booking details,12000,44,3,728,72.07481006444893,0.0,137.02071296444313,465.08897782548127,3475.76
post confirm booking,12000,101,4,1463,153.47157949417704,0.0,137.01914842599254,1049.4542784229097,7843.0
cancel booking,12000,98,4,1467,149.43857096811738,0.0,137.02384214853384,938.827418470814,7016.0
get logout,12000,65,3,1225,97.76440699457036,0.0,137.0254067941764,319.7830431059092,2389.76
TOTAL,132000,65,1,1467,111.95018953791771,0.0,1504.9080523981622,5672.815300326064,3860.0118181818184
