sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,1000,14,2,52,2.6501454677055034,0.0,38.651824366110084,62.816386320153065,1664.19
post login,1000,31,13,156,5.402765865739512,0.0,38.611529402679636,133.52274098420787,3541.1
ajax post search,1000,12,3,48,2.7602534303936612,0.0,38.61898509307175,86.07017733355218,2282.19
get view hotel,1000,15,3,164,5.62605510104549,0.0,38.614511333359076,100.23897254025563,2658.19
post book hotel,1000,29,13,66,4.2152916862300165,0.0,38.595137012736394,368.0483524700888,9765.0
ajax post cc number,1000,13,2,164,5.334701397454218,0.0,38.621968175498225,50.88708324482466,1349.19
ajax post cc name,1000,15,2,153,6.905768530728495,0.0,38.617493724657265,51.748572962927206,1372.19
post booking details,1000,30,12,180,6.07335129891232,0.0,38.61003861003861,103.95300434362935,2757.0
post confirm booking,1000,15,2,50,2.8135379862372636,0.0,38.6234598895369,5.815772734734078,154.19
get confirm booking,1000,16,3,34,2.6732444706760337,0.0,38.64584943577059,228.6366197200108,6058.19
cancel booking,1000,28,10,64,3.9338246020889245,0.0,38.62793572311496,209.5112841857231,5554.0
get logout,1000,13,2,48,2.9761478457899253,0.0,38.64734299516908,62.846844806763286,1665.19
TOTAL,12000,19,2,180,8.49624078596267,0.0,459.6820532465045,1452.2413989178317,3235.0516666666667
