sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,13,1,180,9.845721862819406,0.0,90.90495886550612,204.51396385391573,2303.75
post login,2000,18,3,98,7.1735480063912584,0.0,90.85127646043426,309.3335136163351,3486.55
ajax post search,2000,16,3,195,9.09235281706556,0.0,90.86778736937757,375.09583711949114,4227.0
get view hotel,2000,15,2,168,8.041725172498747,0.0,90.86365907955113,262.7202023988006,2960.76
post book hotel,2000,18,5,176,9.750392184420066,0.0,90.8554036251306,616.4681097533276,6948.0
ajax post cc number,2000,14,2,180,9.460982982756073,0.0,90.87604507451836,83.77635405307161,944.0
ajax post cc name,2000,16,3,178,7.286992246462181,0.0,90.86778736937757,76.75843366651522,865.0
post booking details,2000,17,3,210,9.334419692728625,0.0,90.86365907955113,308.4182340647858,3475.76
post confirm booking,2000,19,5,188,11.319376484594901,0.0,90.86365907955113,698.1017658784244,7867.35
cancel booking,2000,18,4,248,11.817354357046247,0.0,90.87604507451836,626.0196931229553,7054.05
get logout,2000,16,2,224,11.745721561487823,0.0,90.88430428065074,212.10124511496863,2389.76
TOTAL,22000,16,1,248,9.788415491418652,0.0,992.8693925444535,3748.1154520940518,3865.6345454545453
