sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
get login,20000,23,24,35,1,381,0.0,207.19376761147024,265.6693524158793
post login,20000,12,11,20,1,356,0.0,207.17445124667225,486.9026800443094
ajax post search,20000,11,10,20,1,354,0.0,207.1787434609209,536.9700452717926
get view hotel,20000,12,11,20,1,363,0.0,207.17230520624003,440.46136018005865
post book hotel,20000,12,10,19,1,362,0.0,207.17230520624003,1125.9122763672078
ajax post cc number,20000,11,9,19,1,359,0.0,207.1787434609209,39.281241502434355
ajax post cc name,20000,12,10,19,0,363,0.0,207.17015921026734,37.24435930686044
post booking details,20000,12,11,20,1,359,0.0,207.17015921026734,536.146802555185
post confirm booking,20000,13,12,21,1,359,0.0,207.17445124667225,1152.3742697909868
cancel booking,20000,13,11,21,1,359,0.0,207.17659733156543,985.0541406670827
get logout,20000,14,12,23,1,361,0.0,207.17659733156543,313.1891150872472
TOTAL,220000,13,11,23,0,381,0.0,2275.4305217975902,5910.122837694575
