sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,12000,29,1,673,45.12604823151541,0.0,165.75272456040994,372.7412953920742,2302.75
post login,12000,53,3,647,72.89409429663276,0.0,165.72525514784073,583.7769217224378,3607.1
ajax post search,12000,55,3,632,75.77514338264048,0.0,165.71610070015052,683.902579647301,4226.0
get view hotel,12000,50,2,696,71.52241955712597,0.0,165.71610070015052,478.0132710977311,2953.76
post book hotel,12000,52,3,954,73.63321105764518,0.0,165.7092355280601,1121.9356737461335,6933.0
ajax post cc number,12000,36,2,622,53.59812695706404,0.0,165.71610070015052,114.25348349053347,706.0
ajax post cc name,12000,34,2,558,49.04267448688325,0.0,165.7115238555548,115.86860457087619,716.0
post booking details,12000,36,3,673,51.00449318272253,0.0,165.70694726376402,561.3258109283731,3468.76
post confirm booking,12000,70,4,966,90.42350008244385,0.0,165.7092355280601,1288.6158618261159,7963.0
cancel booking,12000,69,4,752,89.89837373390021,0.0,165.71610070015052,1154.834076754174,7136.0
get logout,12000,53,3,647,71.29529735076034,0.0,165.71838921725683,386.58345647130307,2388.76
TOTAL,132000,49,1,966,70.53825720099066,0.0,1819.3094893529046,6848.435561815174,3854.648181818182
