sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,16000,56,1,920,98.1643833193325,0.0,97.4599500517756,157.81332089069258,1658.125625
post login,16000,204,6,1607,198.14621736263624,0.0,97.4350230190242,339.72138531288823,3570.325
ajax post search,16000,85,3,1056,127.11745298123897,0.0,97.45163962383667,251.18596694486064,2639.405875
get view hotel,16000,99,3,1254,136.14618054663705,0.0,97.45401388719698,229.12769259539834,2407.5638125
post book hotel,16000,235,9,1709,202.98227743108356,0.0,97.44511099607175,1117.9542617010263,11748.0
ajax post cc number,16000,66,2,1137,107.71019215352835,0.0,97.45460747111385,141.36955462863705,1485.434375
ajax post cc name,16000,66,2,1113,107.12477557962198,0.0,97.4552010622617,143.0307051930679,1502.8796875
post booking details,16000,130,4,1303,150.63987451239257,0.0,97.43620973144145,236.45408318616404,2485.0
post confirm booking,16000,91,1,1346,140.90215762064236,0.0,97.44511099607175,25.17429970842596,264.543625
get confirm booking,16000,140,5,1316,154.87590638637116,0.0,97.43680309849034,592.2330688330115,6224.0
cancel booking,16000,169,7,1455,181.84548639830876,0.0,97.4379898542693,552.2754815568155,5804.0
get logout,16000,94,2,1208,134.79693278767454,0.0,97.44570447153976,157.87896220515063,1659.0578125
TOTAL,192000,119,1,1709,158.5939252374511,0.0,1167.521024499699,3938.135049773565,3454.027984375
