sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,3000,13,1,195,11.250161697603383,0.0,77.31360977244027,125.25710801999847,1659.0
post login,3000,52,6,255,21.91235470890541,0.0,77.22604062089736,228.63885483435013,3031.7
ajax post search,3000,18,3,101,10.879365402244543,0.0,77.28970758727297,200.69661374468635,2659.0
get view hotel,3000,20,3,206,14.518385397679577,0.0,77.29369025841858,181.68546137891943,2407.0
post book hotel,3000,43,8,241,23.339794257876395,0.0,77.26582017668117,879.577798632395,11657.0
ajax post cc number,3000,18,3,214,12.951914448794392,0.0,77.3016568321781,131.57889439305316,1743.0
ajax post cc name,3000,18,3,203,12.517896078104432,0.0,77.29568174791301,132.55001674739773,1756.0
post booking details,3000,35,4,251,18.327129468510773,0.0,77.26781023025806,187.88754636068614,2490.0
post confirm booking,3000,19,2,212,12.752985254005779,0.0,77.29966503478485,18.721012625611955,248.0
get confirm booking,3000,36,6,262,17.720270799912242,0.0,77.269800386349,430.8696877012234,5710.0
cancel booking,3000,39,7,263,21.475414881518198,0.0,77.269800386349,399.02607855763034,5288.0
get logout,3000,20,3,212,13.341382570366871,0.0,77.29369025841858,125.51166812665859,1662.8
TOTAL,36000,28,1,263,20.351295009129302,0.0,921.4466712739,3022.8594961798353,3359.2916666666665
