sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,1000,14,2,45,2.4565893022644216,0.0,39.02743628771026,63.42682538637162,1664.19
post login,1000,31,8,61,3.3753931622849516,0.0,38.9833151411196,131.1537294850304,3445.1
ajax post search,1000,14,3,39,2.7349177318522795,0.0,38.99395593682979,86.90587529245467,2282.19
get view hotel,1000,15,3,40,2.4599382106061136,0.0,38.99091511677779,101.21607485768317,2658.19
post book hotel,1000,29,11,61,4.439472829064284,0.0,38.96964264837691,371.61968795058647,9765.0
ajax post cc number,1000,13,2,44,2.6809520696946376,0.0,38.99547652472313,45.55273346104352,1196.19
ajax post cc name,1000,15,2,32,2.5069660947049215,0.0,38.99395593682979,46.35063791674791,1217.19
post booking details,1000,29,13,50,3.1646445298010857,0.0,38.97116134060795,104.88722720187062,2756.0
post confirm booking,1000,15,2,43,2.982193655683684,0.0,38.9924354675193,6.366352818178274,167.19
get confirm booking,1000,16,3,40,2.7664880263612317,0.0,38.99091511677779,226.9846223486178,5961.19
cancel booking,1000,27,11,59,3.19456976759,0.0,38.97875657766517,207.72175258234262,5457.0
get logout,1000,13,2,31,2.384707738906387,0.0,39.0015600624025,63.4228591799922,1665.19
TOTAL,12000,19,2,61,7.62054413338633,0.0,464.1089108910891,1444.0940630317914,3186.2183333333332
