sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,6000,15,1,224,12.258344962604953,0.0,143.61625736033318,233.40306575829385,1664.19
post login,6000,36,4,311,23.505680868320606,0.0,143.52350197344816,482.96919851094367,3445.85
ajax post search,6000,18,2,280,16.61170640692882,0.0,143.5544071202986,319.93987537683034,2282.19
get view hotel,6000,18,2,288,15.854623509843709,0.0,143.54753815972057,372.63342818436286,2658.19
post book hotel,6000,91,8,384,51.526786979363145,0.0,143.50290593384514,1368.4627699648418,9765.0
ajax post cc number,6000,15,1,208,13.753577469961124,0.0,143.5578418471109,167.6977098038043,1196.19
ajax post cc name,6000,16,1,214,14.029478108611166,0.0,143.5509725578391,170.63360184343375,1217.19
post booking details,6000,31,3,293,17.515102625226675,0.0,143.50633819660368,386.2338555369529,2756.0
post confirm booking,6000,19,1,220,15.892648362441745,0.0,143.5544071202986,23.43834113910422,167.19
get confirm booking,6000,17,2,216,14.37123515529855,0.0,143.5509725578391,835.6783418965476,5961.19
cancel booking,6000,34,4,267,21.275791553364638,0.0,143.51663597005287,764.8147289927524,5457.0
get logout,6000,15,1,280,13.087869038625893,0.0,143.571582398124,233.47066727883995,1665.19
TOTAL,72000,27,1,384,29.953942607516208,0.0,1713.796058269066,5332.651887407169,3186.2808333333332
