sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,20000,29,1,3050,56.31928744009462,0.0,185.54769039512382,359.9952438908423,1986.7406
post login,20000,57,2,3020,98.57294134578719,0.0,185.52531492922208,588.4594394555527,3247.97975
ajax post search,20000,59,2,3015,102.1386850321537,0.0,185.5167104176909,588.7278416232248,3249.6119
get view hotel,20000,52,2,3119,103.58849740862881,0.0,185.5149896111606,483.1230274538995,2666.7278
post book hotel,20000,54,3,3072,105.05315338798735,0.0,185.5149896111606,1124.7290466616578,6208.2452
ajax post cc number,20000,35,2,3083,89.1212548542574,0.0,185.52015212652475,112.5613720229813,621.29555
ajax post cc name,20000,33,1,3070,79.26462730367184,0.0,185.5184312561453,114.41161706270987,631.51405
post booking details,20000,34,2,3077,60.493289334251784,0.0,185.5149896111606,533.0664254537,2942.40385
post confirm booking,20000,72,3,3115,118.36262727287486,0.0,185.5167104176909,1203.623748269477,6643.66415
cancel booking,20000,69,3,3095,116.82722927296315,0.0,185.52015212652475,1068.3105763154538,5896.66415
get logout,20000,53,2,3104,98.39885201026229,0.0,185.5184312561453,375.49408775949394,2072.6024
TOTAL,220000,50,1,3119,96.5745355211957,0.0,2038.056065069572,6543.9710234168015,3287.9499454545453
