sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,16000,23,1,612,38.55210105812774,0.0,142.95797928896275,232.66878814074212,1666.5935
post login,16000,59,4,764,67.85660207194286,0.0,142.92988395880047,481.03792220147756,3446.325
ajax post search,16000,30,2,571,46.900844068522304,0.0,142.9426531943216,318.9204231688823,2284.6540625
get view hotel,16000,30,2,591,41.19232152730159,0.0,142.93754522633267,371.40484679719395,2660.7324375
post book hotel,16000,499,8,1604,259.1131402230199,0.0,142.92222351249228,1362.9253052729368,9765.0
ajax post cc number,16000,21,1,605,32.69687471775543,0.0,142.9426531943216,167.24512899178526,1198.0959375
ajax post cc name,16000,21,1,552,32.08244086626671,0.0,142.94137616809908,170.26141311509463,1219.714625
post booking details,16000,44,3,590,49.29256183682787,0.0,142.9235001965198,384.6652017007897,2756.0
post confirm booking,16000,32,1,561,49.98348634658626,0.0,142.94648440989906,23.665818270905923,169.5305625
get confirm booking,16000,26,2,560,40.18452512506952,0.0,142.94137616809908,832.4690777601087,5963.622
cancel booking,16000,64,5,673,70.84066049149382,0.0,142.92733038545717,761.6742596810934,5457.0
get logout,16000,23,1,548,36.94002399577718,0.0,142.94648440989906,232.76248966988294,1667.39875
TOTAL,192000,73,1,1604,156.26404243410664,0.0,1711.931808049646,5329.539471814425,3187.88890625
