sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,20000,87,2,3129,152.32624072456295,0.0,69.25543482024752,150.01844467010173,2218.1492
post login,20000,302,4,3452,428.26039779180786,0.0,69.25231735566952,212.80134767173712,3146.589
ajax post search,20000,310,6,3913,426.40426469489904,0.0,69.25279694733672,283.3785361127366,4190.1502
get view hotel,20000,260,3,4074,413.10047286314017,0.0,69.25327654564657,196.19998682564622,2901.07265
post book hotel,20000,292,6,4305,401.2879465221669,0.0,69.25207756232687,448.98862548151834,6638.99725
ajax post cc number,20000,154,5,3797,206.33101501613856,0.0,69.25327654564657,51.18935063150331,756.9013
ajax post cc name,20000,143,5,3148,192.9953434090056,0.0,69.25279694733672,45.841046949717274,677.82435
post booking details,20000,140,5,3201,189.3452983929361,0.0,69.25255715067279,229.80634320420327,3398.02175
post confirm booking,20000,395,6,4804,489.14060716606826,0.0,69.2530367456613,516.2180535200453,7632.9835
cancel booking,20000,360,6,5271,472.39681249744905,0.0,69.25831272898529,457.81549893904923,6768.9069
get logout,20000,183,4,3671,240.4321382624991,0.0,69.25759322937769,155.8422391564252,2304.1871
TOTAL,220000,239,2,5271,364.285690853291,0.0,761.3932111412593,2746.6518706912066,3693.980290909091
