sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,3000,13,1,214,10.321217499242357,0.0,127.41558717349754,247.08545139626247,1985.75
post login,3000,18,2,206,14.644543542069025,0.0,127.39394454116947,403.7915290989002,3245.7
ajax post search,3000,16,2,188,10.949210620963607,0.0,127.37230925996687,404.00904343395746,3248.0
get view hotel,3000,15,2,208,12.069108113968765,0.0,127.36149437486732,331.5577902780726,2665.76
post book hotel,3000,17,3,213,13.436325622067299,0.0,127.35608762098829,771.971910022924,6207.0
ajax post cc number,3000,14,2,200,10.270694534559102,0.0,127.37230925996687,77.11995287224558,620.0
ajax post cc name,3000,15,2,197,11.440626318325213,0.0,127.35608762098829,78.35384296994395,630.0
post booking details,3000,17,2,217,12.853632322767321,0.0,127.35608762098829,365.8701604686704,2941.76
post confirm booking,3000,19,3,206,14.632545217956979,0.0,127.35608762098829,826.0733730259806,6642.0
cancel booking,3000,18,3,196,13.386713993940244,0.0,127.36149437486732,733.1992278709404,5895.0
get logout,3000,17,2,198,11.838568602477059,0.0,127.37230925996687,257.70005413323145,2071.76
TOTAL,33000,16,1,217,12.560876828751674,0.0,1392.228831793444,4468.472394712695,3286.6118181818183
