sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,4000,51,5,242,19.465206573203883,0.0,81.16883116883116,240.25656960227272,3031.0
post login,4000,52,7,257,20.070476102972748,0.0,81.13754842897423,318.52826629343394,4020.0
ajax post search,4000,14,2,193,10.368563397959239,0.0,81.16883116883116,161.70353084415584,2040.0
get view hotel,4000,39,3,214,18.87666707704249,0.0,81.16389018525658,272.69006300346973,3440.38
post book hotel,4000,53,8,251,18.90348244206606,0.0,81.13590263691684,590.057642938641,7446.9995
ajax post cc number,4000,12,1,194,9.732073764105982,0.0,81.172125492106,34.561569057185764,436.0
ajax post cc name,4000,15,1,194,9.250583491731751,0.0,81.17377275402316,33.87895214806096,427.38
post booking details,4000,56,6,268,19.557550266776776,0.0,81.13754842897423,292.14287434836405,3687.002
post confirm booking,4000,53,6,237,19.08359934603534,0.0,81.13919428780072,492.30255284190025,6213.0
cancel booking,4000,54,7,250,20.56243053331731,0.0,81.14413226493559,463.17134090678564,5845.0
get logout,4000,37,4,231,18.083411733893023,0.0,81.16883116883116,251.70105773133116,3175.38
TOTAL,44000,40,1,268,24.08207187124003,0.0,888.6375570545704,3136.9080509426626,3614.7401363636363
