sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,2000,31,4,199,11.721079632440008,0.0,63.926356836923866,189.21951911398068,3031.0
post login,2000,33,6,194,9.727700447690605,0.0,63.88347653879324,250.7925543808094,4020.0
ajax post search,2000,11,2,169,7.294242592620566,0.0,63.92227051904884,127.34633435742137,2040.019
get view hotel,2000,20,3,175,6.836912296497589,0.0,63.91614202166757,214.7384506527436,3440.323
post book hotel,2000,34,7,199,9.962990401982724,0.0,63.87939570091666,464.5604099460219,7447.0
ajax post cc number,2000,10,1,64,6.350583516496732,0.0,63.926356836923866,27.222202522693856,436.057
ajax post cc name,2000,15,1,85,4.876625780188592,0.0,63.928400191785194,26.680180697618667,427.361
post booking details,2000,37,6,193,10.645462460597932,0.0025,63.88347653879324,229.62313614966303,3680.6715
post confirm booking,2000,33,7,190,8.946922152338193,0.0025,63.885517153261354,386.8406565434741,6200.542
cancel booking,2000,33,3,202,14.944048305261868,0.0025,63.887557898099345,363.9386866614758,5833.2675
get logout,2000,17,4,90,6.90055749559411,0.0,63.9202275560101,198.21032101936783,3175.323
TOTAL,22000,25,1,202,13.545757987372996,6.818181818181819E-4,697.9474001459345,2461.873384013832,3611.9603636363636
