sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
get login,4000,2,1,24,1.5400503035615427,0.0,33.34695000458521,54.18879375745096,1664.0
post login,4000,5,3,187,5.0035005496152385,0.0,33.34639400431836,106.38199831392295,3266.775
ajax post search,4000,4,2,461,19.27710402913259,0.0,33.34667200213419,74.31357959850607,2282.0
get view hotel,4000,5,2,363,11.26730155971251,0.0,33.34639400431836,77.01584162130167,2365.0
post book hotel,4000,16,9,617,29.63908950925281,0.0,33.34472611475588,310.2296930617961,9527.0
ajax post cc number,4000,3,1,449,18.71524094822185,0.0,33.34695000458521,39.01332627489558,1198.0
ajax post cc name,4000,2,1,456,10.121770395415025,0.0,33.34695000458521,39.69735395859559,1219.00475
post booking details,4000,6,3,775,25.322946111185402,0.0,33.34667200213419,80.40325505202081,2469.0
post confirm booking,4000,379,2,827,96.42748371704005,0.0,33.31168074085178,5.530259497992971,170.0
get confirm booking,4000,4,2,28,1.7978069278985436,0.0,33.31140332614362,188.12486532303734,5783.0005
cancel booking,4000,6,4,31,2.23036957419617,0.0,33.310016321907995,167.965114849293,5163.50025
get logout,4000,703,19,1182,137.66244515094695,0.0,33.300033300033306,54.14538261217948,1665.0095
TOTAL,48000,95,1,1182,216.36007860483156,0.0,399.40422203546376,1195.2317610605846,3064.3575
